FIPS_code,Area_name,Population,PopDensity
1550014,Clay County,8785,9.919635136
1689476,Doddridge County,8536,10.30820666
1560095,Fayette County,44126,25.75092717
1689673,Gilmer County,8205,9.358771578
1697238,Grant County,11641,9.415308783
1557518,Greenbrier County,35347,13.38240761
1718644,Hampshire County,23363,14.08584133
1560574,Hancock County,29680,138.7193411
1718557,Hardy County,13842,9.177860175
1718426,Harrison County,68209,63.30566415
1559963,Jackson County,29018,24.12771551
1550025,Jefferson County,56179,103.6373274
1550026,Kanawha County,185710,79.52584488
1550027,Lewis County,16276,16.24122175
1550028,Lincoln County,21078,18.62130124
1550029,Logan County,33801,28.7616404
1689162,McDowell County,19217,13.90876411
1718173,Marion County,56497,70.65279753
1717539,Marshall County,31645,40.00311004
1560254,Mason County,26939,24.14576217
1557645,Mercer County,60486,55.74156947
1717890,Mineral County,27278,32.12303315
1550036,Mingo County,24741,22.57541655
1550037,Monongalia County,105252,112.8548858
1557702,Monroe County,13467,10.99861625
1557950,Morgan County,17624,29.70526622
1550040,Nicholas County,25324,15.11587899
1717163,Ohio County,42547,155.224963
1550042,Pendleton County,7056,3.913999285
1678557,Pleasants County,7507,22.27546376
1550044,Pocahontas County,8531,3.502970421
1558642,Preston County,33837,20.13604234
1550046,Putnam County,56652,63.27692094
1550047,Raleigh County,76232,48.62138983
1550048,Randolph County,29065,10.79355424
1689049,Ritchie County,9932,8.484183822
1550050,Roane County,14205,11.3420203
1557805,Summers County,13018,13.93929225
1689856,Taylor County,16951,37.88144123
1689423,Tucker County,7027,6.474592811
1678706,Tyler County,8909,13.42083618
1696800,Upshur County,24605,26.78804072
1550056,Wayne County,40708,31.06248326
1550057,Webster County,8518,5.942176683
1717836,Wetzel County,15614,16.83651403
1678877,Wirt County,5797,9.626352729
1560558,Wood County,85556,90.12947947
1550061,Wyoming County,21711,16.78314146
1581060,Adams County,20073,12.00365698
1581061,Ashland County,15712,5.805334489
1581062,Barron County,45252,20.24490268
1581063,Bayfield County,14992,3.916718463
1581064,Brown County,259786,189.2196973
1581065,Buffalo County,13167,7.522769421
1581066,Burnett County,15258,7.170697467
1581067,Calumet County,49807,60.42036361
1581068,Chippewa County,63635,24.36602328
1581069,Clark County,34491,11.00859372
1581070,Columbia County,56954,28.7246932
1581071,Crawford County,16288,11.02051478
1581072,Dane County,529843,170.9771651
1581073,Dodge County,87776,38.70069472
1581074,Door County,27439,21.9814925
1581075,Douglas County,43402,12.84804206
1581076,Dunn County,44498,20.20886208
1581077,Eau Claire County,102991,62.33524773
1581078,Florence County,4337,3.430539987
1581079,Fond du Lac County,102315,54.89984741
1581080,Forest County,9018,3.432971861
1581081,Grant County,51828,17.44813292
1581082,Green County,36864,24.37023942
1581083,Green Lake County,18757,20.71875952
1581084,Iowa County,23620,11.95719362
1581085,Iron County,5715,2.910323624
1581086,Jackson County,20506,8.019932341
1581087,Jefferson County,84652,58.73553431
1581088,Juneau County,26419,13.29845005
1581089,Kenosha County,168330,239.067524
1581090,Kewaunee County,20360,22.95502266
1581091,La Crosse County,117850,100.7198938
1581092,Lafayette County,16735,10.19814104
1581093,Langlade County,19164,8.49807714
1581094,Lincoln County,27848,12.23639532
1581095,Manitowoc County,79407,52.02609895
1581096,Marathon County,135264,33.79720586
1581097,Marinette County,40537,11.18398201
1581098,Marquette County,15207,12.88427892
1581099,Menominee County,4579,4.943762846
1581100,Milwaukee County,954209,1525.658962
1581101,Monroe County,45502,19.50088167
1581102,Oconto County,37556,14.53706619
1581103,Oneida County,35345,12.25093863
1581104,Outagamie County,184754,111.8825436
1581105,Ozaukee County,88284,146.2840382
1581106,Pepin County,7262,12.08531652
1581107,Pierce County,41603,27.9915072
1581108,Polk County,43349,18.31064911
1581109,Portage County,70599,34.03568264
1581110,Price County,13490,4.153340903
1581111,Racine County,195398,226.8381087
1581112,Richland County,17539,11.55310319
1581113,Rock County,161769,86.97423732
1581114,Rusk County,14183,5.994272278
1581833,St. Croix County,87917,46.98626536
1581115,Sauk County,63596,29.52890454
1581116,Sawyer County,16370,5.025763379
1581117,Shawano County,41009,17.72640377
1581118,Sheboygan County,115205,86.95694423
1581119,Taylor County,20356,8.060764469
1581120,Trempealeau County,29438,15.50614807
1581121,Vernon County,30516,14.88486802
1581122,Vilas County,21593,9.720213475
1581123,Walworth County,103013,71.60799887
1581124,Washburn County,15689,7.599367804
1581125,Washington County,134535,120.6200114
1581126,Waukesha County,398879,280.1570664
1581127,Waupaca County,51444,26.56527306
1581128,Waushara County,24116,14.87042915
1581129,Winnebago County,169926,150.9318152
1581130,Wood County,73274,35.67561459
1605066,Albany County,38102,3.441773464
1605067,Big Horn County,11901,1.464795836
1605068,Campbell County,47708,3.835883282
1605069,Carbon County,15477,0.756628568
1605070,Converse County,13997,1.270110157
1605071,Crook County,7410,1.002290125
1605072,Fremont County,40076,1.684899931
1605073,Goshen County,13438,2.331241154
1605074,Hot Springs County,4680,0.901482712
1609191,Johnson County,8515,0.791415419
1605075,Laramie County,97692,14.04356168
1605076,Lincoln County,19011,1.801124318
1605077,Natrona County,80610,5.827834773
1605078,Niobrara County,2448,0.35992692
1605079,Park County,29121,1.620351387
1605080,Platte County,8673,1.608814326
1605081,Sheridan County,30012,4.592168052
1605082,Sublette County,9951,0.786271794
1609192,Sweetwater County,44117,1.633614807
1605083,Teton County,23059,2.227538686
1605084,Uinta County,20609,3.822404961
1605085,Washakie County,8129,1.402001631
1605086,Weston County,7100,1.143169204
1804480,Adjuntas Municipio,18181,105.2593606
1804481,Aguada Municipio,38643,483.4990361
1804482,Aguadilla Municipio,54166,572.4802227
1804483,Aguas Buenas Municipio,26275,337.2070282
1804484,Aibonito Municipio,23457,289.2552496
1804485,Añasco Municipio,27368,268.9797774
1804486,Arecibo Municipio,87242,267.4661567
1804487,Arroyo Municipio,18111,465.9438667
1804488,Barceloneta Municipio,24299,501.8184128
1804489,Barranquitas Municipio,28755,324.1313252
1804490,Bayamón Municipio,182955,1593.459017
1804491,Cabo Rojo Municipio,49005,268.8675521
1804492,Caguas Municipio,131363,865.4821147
1804493,Camuy Municipio,32222,268.3863226
1804494,Canóvanas Municipio,46108,541.6328381
1804495,Carolina Municipio,157453,1339.922295
1804496,Cataño Municipio,24888,1970.656943
1804497,Cayey Municipio,44530,331.0537732
1804498,Ceiba Municipio,11853,157.6162267
1804499,Ciales Municipio,16912,98.14856931
1804500,Cidra Municipio,40343,432.4262468
1804501,Coamo Municipio,39265,194.3308526
1804502,Comerío Municipio,19539,265.6300564
1804503,Corozal Municipio,34165,309.8907307
1804504,Culebra Municipio,1314,43.63266147
1804505,Dorado Municipio,37208,621.4789284
1804506,Fajardo Municipio,32001,413.1898953
1804507,Florida Municipio,11910,302.3494993
1804508,Guánica Municipio,16783,174.8959594
1804509,Guayama Municipio,41706,247.7606638
1804510,Guayanilla Municipio,19008,173.6201421
1804511,Guaynabo Municipio,88663,1241.002859
1804512,Gurabo Municipio,46894,649.2446906
1804513,Hatillo Municipio,40390,373.2429926
1804514,Hormigueros Municipio,16180,550.6230702
1804515,Humacao Municipio,53466,461.1921424
1804516,Isabela Municipio,42420,296.1135784
1804517,Jayuya Municipio,14906,129.2346959
1804518,Juana Díaz Municipio,46960,300.7998464
1804519,Juncos Municipio,39128,570.3340721
1804520,Lajas Municipio,23315,150.1405516
1804521,Lares Municipio,26451,166.1961546
1804522,Las Marías Municipio,8599,71.61547028
1804523,Las Piedras Municipio,37768,430.412583
1804524,Loíza Municipio,26463,527.6989083
1804525,Luquillo Municipio,18547,277.4362491
1804526,Manatí Municipio,39692,339.5002977
1804527,Maricao Municipio,6202,65.38622198
1804528,Maunabo Municipio,11023,201.0882848
1804529,Mayagüez Municipio,77255,384.0199542
1804530,Moca Municipio,36872,282.7963612
1804531,Morovis Municipio,31320,311.0964189
1804532,Naguabo Municipio,26266,196.3083345
1804533,Naranjito Municipio,28557,402.3859201
1804534,Orocovis Municipio,21407,129.9060216
1804535,Patillas Municipio,17334,143.6174354
1804536,Peñuelas Municipio,20984,181.5875911
1804537,Ponce Municipio,143926,483.4780937
1804538,Quebradillas Municipio,24036,409.1395331
1804539,Rincón Municipio,14269,385.5917478
1804540,Río Grande Municipio,50550,321.9569562
1804541,Sabana Grande Municipio,23054,245.1242872
1804542,Salinas Municipio,28633,159.3102282
1804543,San Germán Municipio,32114,227.5248567
1804544,San Juan Municipio,344606,2778.410734
1804545,San Lorenzo Municipio,37873,275.343932
1804546,San Sebastián Municipio,37964,208.1417755
1804547,Santa Isabel Municipio,22066,250.3229973
1804548,Toa Alta Municipio,73405,1049.053906
1804549,Toa Baja Municipio,79726,1324.314938
1804550,Trujillo Alto Municipio,67780,1260.176113
1804551,Utuado Municipio,29402,99.99136698
1804552,Vega Alta Municipio,37724,525.2847596
1804553,Vega Baja Municipio,53371,449.3353796
1804554,Vieques Municipio,8771,66.67862995
1804555,Villalba Municipio,22993,249.1154549
1804556,Yabucoa Municipio,34149,238.7955474
1804557,Yauco Municipio,36439,207.7812733
